address,is_ponzi,transactions_generated
13rzJtFrZczpEjRH9G4hMJCNBLYpjSyT9V,0,1
13aKCb8U8jb62DnnM4WgiJYbAYGnA399t6,0,1
1Pzz4GEV2W26VtMa8pFGRmNiDnuVfXmFoh,0,1
15fxSF8Pg3DdJvXxY8BDxxhckRP79ynd79,0,1
13EHoK6nuLTp7196rnJtPjwb7QioziQk4e,0,1
1HgQH4DpFmJJYbyQrEZ5RQkPvU92d3LJaX,0,1
1BnJERBvSSDCqskpFqjStZSwJ8jxcfBtZV,0,1
1JQ5ikoYjpwYbYLKHzjtdFbCK6YurNfR86,0,1
1GuhRZ54qUmDcc7framf9SzRjqTxgqsyLX,0,1
1Edvb7z8RARx7F3Y5oi9ZX8tQadq5RfjSD,0,1
12dm8CJpLN8n79Lco7TPFsPQfG4n9raCRM,0,1
1NYMSCdTCe8mt1HnWybnUAhN8h9eAfJr3r,0,1
1Fo5bcXy2brgzpMvVoK1Q5iwctLfe95DqB,0,1
15bEranoJbiY7tDaAyMTKejex1NgnHZ8Mo,0,1
1L758oc38h4UHZs5S98cVArru9ghF1qdcW,0,1
1AzACk3o9KGxKvPmJ94bnPFoER5x3RZNBq,0,1
1NCT93KW5YGbgCRS5HojEXV8BgyqzQZea6,0,1
1EWcrRvB9sQzM6LbbfLCZR6J84PbmTp3xP,0,1
1Mv4uiiBMLA7EtdvfAe9aFVMex4EBayHu7,0,1
16eetj7BMfMmyX6TrjsLKy8amnkEN36EEY,0,1
1L613mudpudfJ31RAN3rrSKX3MiHG7oGEM,0,1
1DPquxgPEpCnYRZBtHPHFcFR1UCJSf5wHD,0,1
19ULqZSRFAnMMgwJqU3acDYWzbyCBmaKvN,0,1
1DF4v2GMtQxJCAQNadhPx3tK2XmLqfZ9c7,0,1
1HAJ4CWGEyTgFeqAua45WC6zfHjN73htvX,0,1
1PwiEaY9H5MSEcW1PTn7NNmn6spyaLLPyo,0,1
19WdiEZEv28bMS7YQkxKN5C8TTEg4R5qVn,0,1
1PMxVdu2Sh2fh7nMzAjPQ3f19NNj6nyKne,0,1
1Pw5jQjqDpWoQGj5MQo77pauMo6V8FqytJ,0,1
1KP9MwnpCtp7Si2WgL29EVR27Gi6HXbrAz,0,1
1EjfvxqMsEau5HiRygv3p5nWZG1maFQDq7,0,1
181yNrTELniax44qgzSAQmtntcytBi3bJR,0,1
1MHNiQPY5XUkGBYrpgPfHrN8PXWT3W99ir,0,1
1H5YNrz4TLYMUWcuvwSWR2QQC7xyDXymDn,0,1
1B8aidK7kHmU7zMoacx6UJ3H1dHjMjQw1e,0,1
16K36xwujJ1r4oHu4yuHmSi1FnmhGw5ymp,0,1
1PzDQWvK4xgUGkGv51tAxdd4nGhQsEMk5q,0,1
19eprGjxmyMSPag6n8LPcJUrAaC9tEC5L8,0,1
1J5c9ieDE5Lgk45ZpzikMhHhhmuq35khB4,0,1
1LL5R1pJ3AHiFhZQqF2Xb1UsG2h2H6dJWz,0,1
1DY1b89RmiE4MSw3iBNMXfxCCCxYVwmVNz,0,1
1495Fv9zPd3aCgzZvCug1fkKDrNMytp8Mj,0,1
13R3a6sg7H3ui7LwVAdCEkgrpdZqxLY6rz,0,1
1EQiWzc6LsvuRcREJLzdnc74EBLoMk6XKz,0,1
1KPmbsYnZ5Tfap84vUFqnUoXKo2faWwMkg,0,1
1NsFNk9nq8h5XnzHLdwLL7ysK63F69NJt4,0,1
1AiUqMJmEvRFTZMA9itzvHwQu3tsjwFKDv,0,1
146wkj47LQ1gTcUtTfM6Y3gcu3X87x5yCS,0,1
1MVe8JQMJcwmTmfbNjDs4dxU4xnrHsCxAE,0,1
14VEF7mFozrYQdeL5L3JdSwswCqpBZYhZz,0,1
1C3ZVWCWk5EJHppTcSDFscQADKaKVuBj8z,0,1
1BwF1qRJG5ciLQ64tCfpDzGvaTTfgJ6ZPZ,0,1
168Aa6sZ6gaVRXsc91CQ7GrTws7sdTggme,0,1
1F33oJEogL4G7uiBRNtJwNjUPakJjJ2bN1,0,1
1CvKcSMYJNXz4c815Tn2o1wxu9DyVxr4xT,0,1
1HQpCAsADBxYp9dY9kghDEZFbaAoejo2BY,0,1
1MX6o5YTvU2hLWVhD24Z1HsPDu6MixKsXt,0,1
1NNQaNmrn64WJ1YH4cTcVoYS19ZVGUiZqR,0,1
1Gk3AS7ej1nigzpz83svpQTD5BJt6VGaid,0,1
1Kvx8X8zFAmWpDPd68QzNvn3joZcqEhyVL,0,1
1A4ATKX7yqWBzMXQKEQcFW69AiHKJyR2uR,0,1
1K4Zv4CmCv9ERu9ZAEgg9huUMa6JLyue1s,0,1
18J6VEaAEtGpeJgRDvgTm5m2vN3imgtxeQ,0,1
13VjXZ89cWhqzmti8Z7VJFdyQeqmVsD4gB,0,1
19q4yRZB45hMsjsJyTMrtRXAXuQDgT6RsD,0,1
1DXrn4vFM8wsVwCEmRpTYKFaf83hymWXAA,0,1
1EiS2J2dBWNZ6W5yE5LpGfbi13qUtrHYvV,0,1
1PVgK7vJff3ftdbNukkWQFk2Qx5HzXNeXx,0,1
1E3vtgmQL9jYDa6WpttExELYgbbbjCp2gF,0,1
1EeXi9eUHQd8oQAh3RzzVG9Tq32DKaqjRf,0,1
18Cb8vR4psgwAdv2AutDhTuKP5SGGTgsNS,0,1
1Lfw7urdMDCcR1kvoKmedjR5KCYHaLtVE4,0,1
1N657g5M3RBqi5zs1xoTqFwBh2D5nZWj3w,0,1
1LFS1jouey9NLgYfvVEPnPE93qvp3gGXrG,0,1
12jeLeogXsbj8gPGSJo2Y6gnECehsgin9o,0,1
1Dv7oTVrbDH8AeW6YLuqs3pLrdRuCz54XL,0,1
1NvRDrwmdhjsthkL3DQLHzrLAJbDyBQ5N6,0,1
18KFowoPrvirnDuSxvztonCC9Vtc5hNdhb,0,1
1HDXnJEUtns2RHhNAfH8LHxmj3m2i2cevU,0,1
1tBSE62h1ExGvLkh6xu65RrkoqVWc46Ms,0,1
16bDK8fpnnGjCv5nY9fBvZ3mTfhdv322Hz,0,1
14JAtSeaU9DAQxLzKNYk569k9W87cE8ED5,0,1
1Q2hdu1gdm5dYxS5G5BaKsjr9YteVNUFAj,0,1
1G4r4KUiS4h748xFwgk5SrSDBrwggtDXae,0,1
1RHEW2L14R5SW7NcZRwCT9mzYryu27axy,0,1
1JosQdwnKpHFjd75kZ2R7fT68i4xAk5igJ,0,1
14NPnxuNrYA3VZkNuWPaVJx4fodPpgttWh,0,1
1HttRCNekY65Bf72mLMEMy7PKJYzxF4Ffw,0,1
183Et2UmxruaS75XzZxXBVbUVE5YqP9o6a,0,1
16jEktkycvCGPdaxvktfQrXpkFLgp7yn8i,0,1
1M1Zyd7JqjvmAPh1VZhicSA4c4Z1BYWP6d,0,1
1B2og5VJA1Ych5yf6ueecNLqvnatnJfU9i,0,1
1JHQCx9f4nU7FiXpaYtBQMUAXKwPycyMbe,0,1
13Mjr1h8hVpBiR9uoXuuM7rgijLanaLfJ5,0,1
1H7JtfMunDskysqMZYaQqeBjWf3F7Nu1Pc,0,1
16sXKhzPuTCCEX8beqSojy4NQsK2YAokm5,0,1
15HLy5r5rFcZqFh5DzmUN6YFV2tUBWwx3i,0,1
15jgokmfszYMP5Tzz6wuBWDpLAQmtgb34Z,0,1
19txjj3CN6V3kLYwWwoucMMkTFiUxJyubg,0,1
1AM4VRrqwJGebMaVCY1cR1dDJrsVpsUvTH,0,1
1L8p6naw5jYDaSkH5ysW9X6k6HG82ERLDQ,0,1
1K2YDoDNSxyqvdBcVYBdeXUnT59mYmB8cw,0,1
12i8up5PDXBpdR7Fhoed91je3DHZgDixEX,0,1
1LJmkDdE41cRYXjFYvUKarRRwN8ceG1LNk,0,1
14RPwsfArYDwPT6wxVsT5dmpFvEdu7pnkx,0,1
147p44ktqzgqef4VfqyVvZrHD7wYxzv5Ho,0,1
18Qjyq2tAgyxZoo6q243gX2KwJUFWXuyrt,0,1
1PgtsVZqa3wb8Yy2R7zYBUDnACATtw9Q5F,0,1
1A82pyN3EQTsUWdsBTw19dynhTuYuaYR7S,0,1
12VisFih6wbzNQy6rGiPLztLwwiv8uZfTA,0,1
1A7LMb75f8RMQ723jxYAEjWRnvcsnrVWMZ,0,1
1Dzf3kFQp4Zb1yiQvpDwPeMtHLCLQzd71h,0,1
1mqYCV6dvAzcgiY3W2DFLei95uKoxvdk7,0,1
1DhfJyRbChH3mQ94sWoDE1zsVukdMRDFFE,0,1
1HgSBZ1Wiwny1K6FSZq6MyHpawVjp2o6Xp,0,1
16X7zpci5B4mQ4JXksJqcNLxPr9rhp4gFr,0,1
1BLFgR7EPG77QkmSaiSm42GohahsWWzPuH,0,1
1ACEdnwebVAVo6ovenbzmkBzodmmWZmU3i,0,1
1PmrRXDHCArnWkAvmXyVBxMr6yeJArt49n,0,1
1DZgvfXwpQDmBGmNe8AAteo6RiwbtbwN3r,0,1
15sQxTSq4GvbG7LREQc5HkwvwLW9c1LL8i,0,1
1PmhxzYEm929kfn1XmSrv3nrF6LCusRjXe,0,1
13AQ3NJAQyucPs1q6fjZ4H7KMEBbbiLgmZ,0,1
1PJLL8rcN74Zyz8QyhuSEqJnB1p7sFvRvi,0,1
1FygL2WZp8m2RPLCdgN42gBJjgFditeq5Y,0,1
1KyGTikpjtpaNomsXJcwDtwbYdMWeXfCTq,0,1
1MdTMtpxjLAQrbEhajhK533yDAyrqFh6Ju,0,1
1LM3hRDiPc4bL995xR54fcW6mctgbmht3Q,0,1
1AYX3wXQrNnuzwSmNzxS3dYmESt52aS47c,0,1
18Vsx8eivUGtxabpkWMqAUTxU8HuuBABSH,0,1
1NULWG9yj5H6sPejZVXCKuCxNDQaddgf6,0,1
1G46YQe2TKiWrmfh9dusm2C8c6RTFrTE98,0,1
1N51o1Y3hyAzvCHQ6zDxaJv24iyQJ9Hios,0,1
1BcAxYzJiQPUJt9gJs1QLB72Ts48syFAEL,0,1
1HXEjGVy3oN5VUo3G5QjUUUFaH8GDrD6mn,0,1
1CczMyF9Qx1jU8vQEVGvMiQ63kDMPKcKWa,0,1
1PQTKnyxxoMeQ5v1YmZiBafoy6LxQC1pB4,0,1
194PmgKieqrqBRsU1pSbyTwai4x8MbEWH2,0,1
1CEvnowVdeois5aTvJpG8xVXXXF1A6ZD3,0,1
17ffNzTphkX4Hy2Jf8cG7rTDcp12WgPWtf,0,1
126VZtqifE91nrBsXRkjZRMkTTvSTEMHPC,0,1
18NSLe6KRj6Ng7R5dLD8kPY4VtfK7mqKRw,0,1
16MfEgb8EuCDCceCFQCNvvvd3bcE6d3XWC,0,1
15ECB9f1pKiPYh5ujDFbmpHgZKJ1JXp6UJ,0,1
1LjH2FMwym4NE5GFeBxyNpK9sTXkKewj1z,0,1
19q2yeApS16FqJ45v6s24NUzqecucTnh3M,0,1
19mUsnGvgTGR8agQYdjfViG6reJJrfo2Jk,0,1
17LRZvfyj8gaQt9Kjigkbi23BxFLWgraNF,0,1
1CxBRuj5ruLbkHxSg5qmfnhAhqZbacLC7o,0,1
1JqFJYPdggD5qFbtw3ScSpLmdmvKitzud,0,1
1CGcKNWppFGyYYjL7Z2anTuNjELac1VWxd,0,1
18w6sinnBaKvk9EtYERJGr5NSWh8E38TK6,0,1
1GanyPTk33dGxRMQ1rwuWpmLTKU8QJEYQ8,0,1
1N4pjuGeF7EM4tsoQB2p2Xhu2obT2EAyKF,0,1
12dtzQ3nT27nzacSbaaaerjVXSgvMhy2e5,0,1
1NFEkB8NYkLSTpS6mgwdT4AZLFt6oVqiuM,0,1
1MuSHYb6eB5hF6duRwJE4hs7KQuGN7xjWq,0,1
1Jn1sEPFhu7ZA4DywybwBHRBh2yaUaMzkZ,0,1
1FHvMcNkbX2saRgHrMVevnAidyG73bQTMT,0,1
1PXRqMvWUkjpqduXeKBQ59g3r9KHocJ8WA,0,1
1AYi7qjHSnNUYYZ8vzfiCZHE38gNzcoH6p,0,1
1DRb2JCDCwsJXS381adWwS3RUi2jZzb29N,0,1
13SymbnEiDHaTgeZp1PRiu5JM8M8adh2mB,0,1
1KMCwvYd1GV7igStpUBc6P4eUfcvZDkmQg,0,1
1CPbT9pAPEdE4GG4Hi69Wm6fcdjTKend7m,0,1
1NvrUA98B2hYvmamiijcnneKQbLxTWbZAz,0,1
18jmhzHGChf7LvDSfBJdYU3KtBYnhcZ47V,0,1
19BG1HJFeGKWyhbGAYL5uqg7RDj4HJ7MGn,0,1
1NtEt2SQvu5aBdT4xjKz2ZdVCeLH95PJxg,0,1
16UGjVLx9jcqLABn9Bi33LQJT4MHf9Aji7,0,1
12N1zD7RDk9FodVJWGu6mm4JxmoPdwZZFw,0,1
173WrpsnWptQQS5fFWvhvemKJ48XGRCKnG,0,1
19KooVDfy1oLJJfbJyS13CCGjnNNdMMMXM,0,1
1Nq17F6JJQpLVUtciKD7rios8jtL3bmcpU,0,1
1NzrV8ZYC5QsA2GwCr2shRWVtuzRL3DniQ,0,1
13Fant6YJBtpS3xM81cRNLRJvonjPAybwS,0,1
1BMXXcqKMtywM8QLFBwktedi2kdARwxYoV,0,1
1E7omVoKbNPmDfFxPfZkAotQ65dFRsNX9y,0,1
16BypB6VEYAQy6YtRtT1s3jeSyqkzRGqew,0,1
1PyeymUht8vb92WDAUfvTNi2X8ZRgsQj4Q,0,1
18cGHcggy1k5o7Z9htxgDZV8FpJfbGy6g6,0,1
1BxSDyLqGv9wQmabf2xeLTfV8Cct7Cz43J,0,1
13vXpAuPBKAva32ynmVufihNbsWB7yktxw,0,1
14n9dA9zDVTybajuM8TZ1MYSyb884hMaL6,0,1
1Hm9EV631AyZt3gXvSPXPfEhrXVDC4G4PL,0,1
13QmfgwvsCnY2SfGBPon779LaGmUpDpV24,0,1
12NexBP6VqJff6UnJKsTo7qjEAr58NwmPt,0,1
1PnE2DSFh8KUkZnE7M92SbgHadfyQ77aBT,0,1
1KYchmwDTqaaauwTnMY5hrCKazKLaTBTyN,0,1
1KYVPPGJ7meMoqHuqiQELRdzeom1Dxtwo9,0,1
17EsSDGW9MwbMrF31nPMius1bPPTVVxhUV,0,1
1FgREbLKDg8pYz8arm5EHneeCMLGC28uQN,0,1
1Kbmo5mxE6cQ8tbKz3wBFuuwyXHVWERPWb,0,1
1AMszhrM9V6t4dEoCohZbVmSS3DqenGvkG,0,1
1Nx28RmRdDpQ8ePtLj2yZraEXqinALYkCZ,0,1
1D6D5cMPmtdjRkTXqw5LvubuzQyYBayVs5,0,1
1CdCNKQwtQzxwJJbtYSRqyPdxQrykErcmD,0,1
17WZzH6TGKZGSZKbjJDKUvPt1uec6sz74x,0,1
1LkdL4yeA7e96PZkK2adCv6bbLrZP49xr3,0,1
16NppgM8D4cJrkX8sqpH2v8fqkWzbBZYwm,0,1
1F4nsRKqdnAY9291sk6uDZp4t5L5ZoGShi,0,1
18sLcYs3QgdMjcqdCxoi19v1EuVjv7qozD,0,1
1PvXGYzUCFL9NjY1DjBj2yVJPzhAeJsbQ5,0,1
1Js8XS5tQLk4nVCwzfJH1zF9hGU1SGyFMT,0,1
1Kj5afdvsztjGgkkAsi5zp6XTKgwy4snam,0,1
15FRfFchcugbeeNRpDVphmUagvDkX8Bfop,0,1
1BcK3xjci73d5zWHzyXqk1KR2Qmevr63n5,0,1
1A9hBTt9kBTWzucSYn4KJ3CisMPFQZSTPD,0,1
1A7HDKCT3sk7ZVURCCgR1EgtwYzjGLqU3w,0,1
1Pv5zQ8YpUXybCtBn13xa4DYEhoWHiSeYE,0,1
1N6398YvJr7iwzCQZDUCXF1uWnwnw6d3NM,0,1
1758jsMnqDc1uEwHY1wmWhXhbErWpeU822,0,1
16LcJG5Jtoppkzeu4RNuYv3Y1eAYkECXXP,0,1
124uwrixxCYeChuwwwcwj1BJD5yaZFyt4p,0,1
13cGR92Yx1pwod5EFLdKMiD8iVVEuzNV2E,0,1
18pm2txg4yNbagwC8pD6XwDRoMDPwJ22S4,0,1
1DzZJRgd4XXLnbAaER4JY5iQ8EtPwEWFXw,0,1
1F9UUHhVSYHcBxZwW3MFUsyg2wDnxNginP,0,1
1PzoGurz7UHzof2wGH3BBBfTGD6FkQz1wP,0,1
12HD3dDAnfT5N6anEZfgHhtLCPG3Y7oABN,0,1
1DKPsnH1doDngxZwQ28DiwCKHKbyZXEaqf,0,1
15SXLoXQZdHLaTzafPRDFKvvyFDWwD1V5r,0,1
143LMxQVWjJqfjJd9WUCcP7xBbGCjVzpY8,0,1
17LtgyGtEqYJon1CousTCDpr3diTPf4K1r,0,1
1L5zqFahc8Ahu9wtgJqCeJMendvD174xsG,0,1
12U43zobq61whDKheUWqvdmTzSF575AGXJ,0,1
1PuDYrYxsXkBgvfq5hpaG2w3qpegEgGxXU,0,1
1CgHaWFmNW6qFJfGrLqgc7LVzjZEfjeuRf,0,1
14sxvhx1iXw8yr5b7zWgVKgZpWAg8wxAqE,0,1
17jV7ZdXdTeR9hijQqYF2iLxJAd72Ug9Hq,0,1
19c8FiddoGnvX7DFXSqLNPTfKtiZ29w6Te,0,1
1GiPJBf2JgNxbmGoULuthGXAadkg2X5NGR,0,1
1BgR1jBV6FrJLgGLsr9DCS5AYGdQMYz3CA,0,1
1MQLDDNw8y5WQXevkLkeUohTXDxN2FcBmD,0,1
12NPcaxPjL7md7irXooGY8Hi4mY7GFFTS9,0,1
1GnyfDbPdB3HgKdAkMoErH98vsxJkUy4jx,0,1
14QFZP6k6qViJNtqqWjZY2dVfF5QwmGutP,0,1
1271tY1rX2ihMocWFCsjuvKSMC7kwd7Jed,0,1
12gL5zJhNLQFwxpn2n6B5Ke2yyErzBRDxa,0,1
1PG6zKQLTZb998UMGJQ2sXDBBDBDShg5EX,0,1
1MKChwzmhe3KMkg8zRthFU8DFwnxCJRst4,0,1
1EzAcQA14eMiTSKKAR6ryj3qDZbLWgVFQp,0,1
1KPfSznHtvEJSn7yks8iAEJAcppWauxYdj,0,1
1QFvA2z3zVq2HVh8SE8Pprta7V6uvyoBj8,0,1
1C7yXwoZJpJLhqUeCtWoRbrmvG5jWwoWtY,0,1
1Pq5HhzU7wVQPhffPw55EGD7UxENTZ1RPc,0,1
1EeFhvV5hFhuejMDj3Q8PakEcMT9htYQGx,0,1
1MXWEFJbupnYtegS2SRhFCfaY7kERzeWi1,0,1
1PzV4wxMp4gJo1Yp8PGEZAiCo8Ez7tysWQ,0,1
151XDbUyDZuAznwM1dJdDmyyN6rTQnkyoS,0,1
1JVu177JjRMwwEiUc75dBKrefPbgDEXVZW,0,1
12EWz7xXBNAcBdVkCnpYEhWwNarRdixfqd,0,1
1LpEQHBC9pRwf7BWxFoQXPrZLpbPf8d9RU,0,1
13HkidiMBdUqhZ2esCi8AfS4uHPjbSZmLx,0,1
1Gqt1XLmNqBzQdcJwbChD3yGPXs9UyoXuc,0,1
1ngUhF1WnpTeo9VUrHKBRHDaHVbzy3rzx,0,1
1GyyEcpMWmJJXFXDvEAc1m1Dcktf53PUyj,0,1
16MG5HwausXz4dSi4JCzXUX7oeudrg51Y8,0,1
183auLkCV3P31MB8m4RHudqJX1HZm5SxhR,0,1
15Bggw2UwmXAb1V3NN28o2cgaBdjf72D6w,0,1
1MumywUCU1pGU6AQwLQHzZU2m3wHdHfd9p,0,1
1gRRb9BaGETcFBf3yTTahvVdKXgy7zWGT,0,1
14NJwHRA47CxiyY4PTFt5N8NuakyEjv5mU,0,1
1Pja8GFbxb8NXbCobh5uSV8zqUHvXBaboQ,0,1
1E3B9efdZA4TsbBocDGTB9h977WztKpQyZ,0,1
1BXUkebjHrn6EvdFMAtJfyJPH1dH2JHSPa,0,1
1HxGE8BhDhx9bDDhxZNMMRJ7Jmej2wBeRQ,0,1
1EUcBytQnrat22c6VtRxTBFKabmmaJh3vv,0,1
13EgsiWwfSEHae25USdGfeLbKQUzVu1niL,0,1
1HLpPdyvvNFktPSURV364z3NE9UntHDuZv,0,1
15ikMUn6NQnr5u1CvmLQ5iWd18TQDQSqzz,0,1
1LsEEGvMcbfoqxFdDvQXFfkGyX6xsGzgq7,0,1
1MqVk6YkYsX2fS14CDbrU2zHhcvcc771r3,0,1
13Hc3BdTsuBk3rb9x55LW2PponkXaY1f4y,0,1
1GTgYGvWzkPDHPQe4PQRK1fiuHPR2Tmwdv,0,1
1CfSe39Q6jwghbBpaS2AnJQ8zRkQiQewkK,0,1
1KedL4Vnz9zrstReyfNQNTJVENEM5Dj5P1,0,1
1PeUw7nWZEUvqoy5hcdgxb7hRcDtznUCod,0,1
1Lp6haxKZ2YwfUX5ZPPNPFBD85xosuTtnk,0,1
15UveiRTnouieYH621EQTFbW6j6v5kpME1,0,1
1DqUHSsKngetB8dedkSWJqbXwcLetedF3L,0,1
16xxD3VMWE8E9Xgn4vJfSjAJNjwdiXWXYs,0,1
19AT7frgh6VRjpwnZRtP4mYnaruVrcYT6e,0,1
1VUhtCmvEECJrnEYwBn9dLymauz3WefoA,0,1
19fh48NS4wrhrWdpruFX2cuxmCUvDTQ4sv,0,1
1GAQJfg2QyocNvJdeWMJHTfq1zTmLy7es6,0,1
1CjZGGPKTnt6Xg4My6azQFVY8XsS6wSsTU,0,1
12FnsHz1mVn9TK7oXH9SJJDn5PTAuEdyhq,0,1
1F3K2YWZ1aQLfBajg8MvQU936jeTogjB1e,0,1
1LdaG25JRrhwjb8g9mBxCk6Zb1YherwhSW,0,1
1CumVd3NXcFwTsudmiFfLmiUrceGm3JWYL,0,1
18f6u15zgfAQioYa9S8r4HArkRNKyxMac5,0,1
12cW22PYZQTMgu4X7MSRTaTFPcEb6v8bhP,0,1
13gHDkXAUfi3SmqXSGcpVSmmGiGrCsMebZ,0,1
1PnQorqFxbXUwNFbeDyMPfATwFyC1iMCeP,0,1
16nZ2PVQaVZEsGxv4jV2tVzcjS3F8h8zpn,0,1
1885SkNFLkQ219z85668MVD7jJMVWvuMrc,0,1
1A1kTuVbbo1o7YPdmRSyNmBfkVd3k5Cif1,0,1
1Leow84DHWoMTddXVFwg5APtN5BqrAtB2,0,1
18CuCQzQ1PVVX81nK6QeRZi5PRrtcafAb8,0,1
1Kjq8LJkk2eese51totR1GA4aCDS2D4V9D,0,1
19xG4TCA4SuirTjXFzNUTtjRpnrb9tzoX,0,1
12YPDGaVshLfYVWorEAWz7rSmTyd6vsNdc,0,1
12WqKz5oszpc2jMQDfw6os9zRm9VjXNaFe,0,1
1Pz2Z8yAiPdBQMu8ztP6jve9JHTbPsWYsH,0,1
1DUyJ8k3V3yi3WhV3ZXQnM4XhbnsJJGgo,0,1
1211FWm9M4uF98vt7EDQgAmzJSro22oFCM,0,1
12vQZJH75k4bGheiqrDJ2CiFGRyj8wMCFe,0,1
1L5dfDGVJFQmG9eLs1dXRGycEinxVXtL3N,0,1
1NUnbngzRB2SeMqZLrLrypoYW5FrusVU3X,0,1
17QzJMLcUhZwYsNnbrke7j6eY1zfuFAAgN,0,1
1DzyLmayV5yqp46EQtZExDRaE88prmnaHk,0,1
1L1R27mUqNC1nrKaLovXbqHQUsFDcMp98u,0,1
1Gq6YyhbJpeJyLewQ1kRuMS6cXkuHZGjyt,0,1
1QBMmD24baHgusrqUSXc9s1uALtHeuJsjK,0,1
16GxWeGxUUQiR8vUeYTpRn5sCRayycoKWP,0,1
17ChJM9H9oQFYHPyrWo7FicQ2LPgQuQ1qD,0,1
19h6FPHrrPT3pvNUi6FxQdj7Y9j86A8tKc,0,1
1JxdxLNhE7ChXs7xdCqerniuNPcKnJ9QpX,0,1
14xHmZ83jTGcwLYjPzmwowyWs917n5zpzZ,0,1
1FM88tHs86DuTYFTbVPqDLFeQ7zVnBT6uB,0,1
125mLeC6mJFYtjXdWuQGAC8e5AMsAQjr7r,0,1
1DL71Q7U4ow51Fs4uXHU2HDeTeQRa4yihU,0,1
113B7SiAyJUDJhRLTmnWPdvU79HGTKVi3W,0,1
1P73izPDFuWhDNnYFQc4ZxnLY4iRMdCjPG,0,1
1Bqnii1XcxZViRmWnsyh2fgCLcZSXEnmmU,0,1
1JTWNmDdDLoTMBz88AkfDBmEn7XQsYCrnZ,0,1
1CetafuSUXgYeNLmNeJuG9eSyMjBELsXxy,0,1
18E83Swk2S7Kjj8P7rdySm5AScRsXNgxwE,0,1
1MfH4M4HmKVanopwP29V4JxwPjw6dPFKdj,0,1
19CvdpgbfGTYEJZDThrep7WnsiHrp6fjwt,0,1
1MiXTV2Z4NhmGtzMUUsnaCPJnbkSyDJLg9,0,1
1GiHW3e9UihVdmr8qHWWGDfFxip6rRczF6,0,1
1LrW2UF9FSCTR8imqKz89zvRyRJMXjxgwF,0,1
1Fy1aueDDfS9WEJM7MaKKDhgguBzgsNL69,0,1
1EkYUTpcnHwzN3317AWtNFVfVb18hLnrqd,0,1
1AESQDLZuwM4ZD3kBAxqm1PRqzGA2HYSVt,0,1
1H35nkv4XfffUir4a3yuXxFUkrB556Zu6u,0,1
1GPDUpuRmBFEqi68XSQRV4zFc6e72GaTz6,0,1
1NVbbD7FdRuAac4LxShozbXnGpQHbXxF7u,0,1
1Frex93jaEFJ2ZE3yhK8HKvw22gCaEQoyr,0,1
1JMX1dFAuXmzrwvS3XPenz38NqfhZdeius,0,1
1EThyoKaNdGdvuKPDLFcivURUYirKNS6sb,0,1
1ABzRevHVGHKTCxSXBxjSLMkMTmWK1v8J7,0,1
1Nwi5UVqx8P7FXZJqkcar9vURWcTckvFyE,0,1
1LqP3x8bfp2rRNTFfuEdZw9eRwU14fH6Fx,0,1
13EAE87a678xR4YyjmzXJWQ3AFUyqsgJkG,0,1
14GNXHcbjYxrnqtaTFiNPp9Wxqu8ne9mDg,0,1
172otXUuLjDZfksAWQHfMQ76UGTPvAP8Ye,0,1
1KrJVHkRWP94eDVVJUzBc9wjM61JVcsjrP,0,1
1JAsxFnngcB6gzHbhswMj9wAm6PJVgh2Q5,0,1
1HWScFsiQ8ExYxZxAkfjP6oSoECPHSSnPb,0,1
1M45jJpdcWWrmjW8kmbfRnsFa8UKiyWV3g,0,1
1B3g1eZxAvCiHPJh7NbT1y4fJiLn2SqsUL,0,1
1Ki2ZP6SmJKVmLYX8okdRPUVGnSPgWDnvb,0,1
1NHHbQznyPo3dw8YVENZqyRvq5nK25tvbL,0,1
1NVA1Whg2uw4xRqmADSicTK8YvAwUR3xGb,0,1
1LYRZasfBdu33iQsVCG5TzyrJUuVn9t7b2,0,1
1Por8k1frGozVHx1VyRXeUnGp9LHvdCBEC,0,1
1JKZ59JjUPMHyRkanUwhE1Prb7hsb4Yr3y,0,1
1J7iQDe3VPbLxa2YAQQk3onTtqvV3iQVQt,0,1
1DAU2NzGKFz9Q5QAED7Bep6t31sW4oo7yD,0,1
1HHPoHxWtdsDWV7iicHAvsJYcEsAoUsd1A,0,1
12uUjqhYUVCcF7bhfzRBsXxov1eTrLxJ7o,0,1
17LQXo8eSD879QPVB7d4avmumd7DDeMRX2,0,1
1DAWtSMBQ5mvRuwVuADrEtkFtJai4PGvzP,0,1
1De8yvmUPmoCJu17UC36SZFUBg8tgCxZQC,0,1
16TJCNdkx7GdFs28judwbPg2vvREaYwwGk,0,1
1623Kcu8dcLiEHKXNVHrZ3TbsTuBenmLHT,0,1
1Lc5uMCwSZdsTPYY5kpDgDM63scu7Vg7se,0,1
155MXpVn3LFuHiskHiQ94XtckAhTkNizNp,0,1
16fvBKfcde5p2eUbyaD9wDVr3ifW6E9SeA,0,1
1H9kLQkEN6NzDfz68EZskUNixkmdCg8emZ,0,1
15Mgz6jRSWhM1zmWyuuSsQifRwFBWGtUnk,0,1
1NNnFQKkFxZjqb7NazwzF2vSWrcQBLzxm2,0,1
1A1H4UTH12r1yVNjAMTcwwGYCPZKm6BghG,0,1
124P5QEF2uJ3RbhNbE4CQbFRmUB2N85z8V,0,1
16KRHaAC5hh8Z2PmPym4XxkHJ3EN9x3PJ1,0,1
